source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_alpha,state_name,state_ansi,county_name,county_code,asd_desc,year,freq_desc,reference_period_desc,begin_code,end_code,Value,CV_%
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,STATE,IL,ILLINOIS,17,COUNTY 082,179,CENTRAL,2018,ANNUAL,APR,0,0,112.91,8.5
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,KS,KANSAS,20,COUNTY 083,028,CENTRAL,2019,ANNUAL,YEAR,0,0,119.43,9.2
CENSUS,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"ALMONDS - TREATED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,COUNTY,ND,NORTH DAKOTA,38,COUNTY 024,192,CENTRAL,2022,ANNUAL,JAN,0,0,12.29,3.7
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"ALMONDS - PRODUCTION, MEASURED IN BU","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,MN,MINNESOTA,27,COUNTY 004,108,CENTRAL,2020,ANNUAL,JUL,0,0,13.74,20.9
CENSUS,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"ALMONDS - PRODUCTION, MEASURED IN BU","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,OH,OHIO,39,COUNTY 009,021,CENTRAL,2021,ANNUAL,YEAR,0,0,190.76,16.0
CENSUS,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"CORN - PRODUCTION, MEASURED IN BU","CHEMICAL, INSECTICIDE",NOT SPECIFIED,STATE,IN,INDIANA,18,COUNTY 097,155,CENTRAL,2018,ANNUAL,JUL,0,0,75.46,7.0
CENSUS,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"CORN - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,IN,INDIANA,18,COUNTY 001,027,CENTRAL,2020,ANNUAL,YEAR,0,0,102.7,7.6
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"COTTON - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,OH,OHIO,39,COUNTY 035,077,CENTRAL,2021,ANNUAL,JAN,0,0,141.25,1.3
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,ND,NORTH DAKOTA,38,COUNTY 074,050,CENTRAL,2019,SEASON,OCT,0,0,93.66,29.4
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,IA,IOWA,19,COUNTY 012,157,CENTRAL,2020,ANNUAL,JAN,0,0,193.87,25.0
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,STATE,IA,IOWA,19,COUNTY 018,167,CENTRAL,2021,ANNUAL,APR,0,0,221.17,12.4
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,TX,TEXAS,48,COUNTY 078,057,CENTRAL,2018,ANNUAL,JUL,0,0,15.4,28.4
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"CORN - PRODUCTION, MEASURED IN BU","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,CA,CALIFORNIA,06,COUNTY 010,119,CENTRAL,2021,ANNUAL,OCT,0,0,159.03,20.6
CENSUS,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"COTTON - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,STATE,ND,NORTH DAKOTA,38,COUNTY 074,165,CENTRAL,2022,ANNUAL,JUL,0,0,79.76,22.8
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"COTTON - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,NE,NEBRASKA,31,COUNTY 018,064,CENTRAL,2018,ANNUAL,YEAR,0,0,146.03,20.7
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"SOYBEANS - PRODUCTION, MEASURED IN BU","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,NE,NEBRASKA,31,COUNTY 024,048,CENTRAL,2020,ANNUAL,APR,0,0,121.23,22.9
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,ND,NORTH DAKOTA,38,COUNTY 001,150,CENTRAL,2023,ANNUAL,APR,0,0,83.75,6.0
CENSUS,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT - PRODUCTION, MEASURED IN BU","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,WI,WISCONSIN,55,COUNTY 094,158,CENTRAL,2019,ANNUAL,JUL,0,0,24.16,17.3
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,OH,OHIO,39,COUNTY 079,156,CENTRAL,2018,ANNUAL,APR,0,0,140.08,25.6
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"SOYBEANS - PRODUCTION, MEASURED IN BU","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,NE,NEBRASKA,31,COUNTY 072,151,CENTRAL,2018,ANNUAL,JUL,0,0,28.64,1.6
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"CORN - YIELD, MEASURED IN BU / ACRE","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,NE,NEBRASKA,31,COUNTY 099,004,CENTRAL,2018,ANNUAL,YEAR,0,0,39.45,4.6
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,CA,CALIFORNIA,06,COUNTY 082,131,CENTRAL,2021,ANNUAL,YEAR,0,0,245.55,8.1
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"COTTON - APPLICATIONS, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,WI,WISCONSIN,55,COUNTY 016,061,CENTRAL,2022,ANNUAL,JUL,0,0,79.52,9.5
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,IN,INDIANA,18,COUNTY 085,096,CENTRAL,2023,ANNUAL,JAN,0,0,146.32,6.3
CENSUS,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"CORN - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,IN,INDIANA,18,COUNTY 015,004,CENTRAL,2019,ANNUAL,JAN,0,0,68.42,19.1
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"COTTON - YIELD, MEASURED IN BU / ACRE","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,ND,NORTH DAKOTA,38,COUNTY 062,065,CENTRAL,2019,ANNUAL,YEAR,0,0,216.44,9.5
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,SD,SOUTH DAKOTA,46,COUNTY 005,140,CENTRAL,2022,ANNUAL,OCT,0,0,71.19,5.6
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,WI,WISCONSIN,55,COUNTY 045,141,CENTRAL,2021,ANNUAL,JAN,0,0,92.04,27.3
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,IN,INDIANA,18,COUNTY 052,162,CENTRAL,2021,SEASON,JUL,0,0,152.29,21.2
CENSUS,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"CORN - TREATED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,COUNTY,OH,OHIO,39,COUNTY 071,124,CENTRAL,2022,ANNUAL,YEAR,0,0,217.56,8.1
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"CORN - AREA HARVESTED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,STATE,IL,ILLINOIS,17,COUNTY 007,187,CENTRAL,2022,ANNUAL,APR,0,0,204.15,11.5
CENSUS,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT - PRODUCTION, MEASURED IN BU","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,SD,SOUTH DAKOTA,46,COUNTY 027,093,CENTRAL,2020,ANNUAL,APR,0,0,66.33,22.5
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"SOYBEANS - TREATED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,STATE,CA,CALIFORNIA,06,COUNTY 089,031,CENTRAL,2021,ANNUAL,JAN,0,0,207.47,23.9
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"CORN - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE",NOT SPECIFIED,STATE,OH,OHIO,39,COUNTY 086,071,CENTRAL,2018,ANNUAL,OCT,0,0,175.45,6.1
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS - AREA HARVESTED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,COUNTY,IA,IOWA,19,COUNTY 013,141,CENTRAL,2019,SEASON,JAN,0,0,247.46,28.2
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT - APPLICATIONS, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,CA,CALIFORNIA,06,COUNTY 017,182,CENTRAL,2021,ANNUAL,OCT,0,0,233.89,23.8
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,TX,TEXAS,48,COUNTY 044,002,CENTRAL,2022,ANNUAL,JAN,0,0,133.52,25.8
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"COTTON - YIELD, MEASURED IN BU / ACRE","CHEMICAL, INSECTICIDE",NOT SPECIFIED,STATE,NE,NEBRASKA,31,COUNTY 013,161,CENTRAL,2018,ANNUAL,APR,0,0,187.61,5.2
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,MN,MINNESOTA,27,COUNTY 090,050,CENTRAL,2020,ANNUAL,OCT,0,0,142.76,5.2
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"ALMONDS - PRODUCTION, MEASURED IN BU","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,IA,IOWA,19,COUNTY 073,135,CENTRAL,2023,ANNUAL,APR,0,0,148.95,9.9
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"ALMONDS - YIELD, MEASURED IN BU / ACRE","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,SD,SOUTH DAKOTA,46,COUNTY 005,146,CENTRAL,2020,ANNUAL,JUL,0,0,25.82,2.9
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"WHEAT - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,OH,OHIO,39,COUNTY 033,179,CENTRAL,2018,ANNUAL,JUL,0,0,1.06,3.6
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"WHEAT - TREATED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,IA,IOWA,19,COUNTY 004,008,CENTRAL,2018,SEASON,YEAR,0,0,12.52,5.2
CENSUS,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT - AREA HARVESTED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,STATE,TX,TEXAS,48,COUNTY 092,055,CENTRAL,2022,ANNUAL,APR,0,0,241.67,21.7
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"COTTON - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,OH,OHIO,39,COUNTY 026,043,CENTRAL,2023,ANNUAL,APR,0,0,32.0,1.9
CENSUS,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"COTTON - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,STATE,MN,MINNESOTA,27,COUNTY 068,187,CENTRAL,2022,ANNUAL,YEAR,0,0,11.58,3.4
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,SD,SOUTH DAKOTA,46,COUNTY 016,030,CENTRAL,2019,ANNUAL,JUL,0,0,77.76,28.4
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"CORN - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,CA,CALIFORNIA,06,COUNTY 022,059,CENTRAL,2023,ANNUAL,JUL,0,0,147.25,3.4
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"ALMONDS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,ND,NORTH DAKOTA,38,COUNTY 036,009,CENTRAL,2023,ANNUAL,OCT,0,0,237.14,16.6
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"ALMONDS - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,IA,IOWA,19,COUNTY 058,068,CENTRAL,2019,ANNUAL,OCT,0,0,175.12,19.6
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"ALMONDS - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE",NOT SPECIFIED,STATE,MN,MINNESOTA,27,COUNTY 055,167,CENTRAL,2020,ANNUAL,JUL,0,0,69.45,28.8
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"SOYBEANS - PRODUCTION, MEASURED IN BU","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,TX,TEXAS,48,COUNTY 035,081,CENTRAL,2018,ANNUAL,JAN,0,0,234.79,27.1
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"SOYBEANS - PRODUCTION, MEASURED IN BU","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,IA,IOWA,19,COUNTY 025,139,CENTRAL,2020,ANNUAL,APR,0,0,9.49,13.8
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"WHEAT - TREATED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,STATE,IL,ILLINOIS,17,COUNTY 072,123,CENTRAL,2022,ANNUAL,OCT,0,0,244.77,28.3
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"CORN - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,IL,ILLINOIS,17,COUNTY 081,130,CENTRAL,2021,ANNUAL,JAN,0,0,15.13,13.5
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,STATE,KS,KANSAS,20,COUNTY 061,023,CENTRAL,2022,ANNUAL,OCT,0,0,188.59,20.4
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"SOYBEANS - TREATED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,SD,SOUTH DAKOTA,46,COUNTY 018,191,CENTRAL,2021,ANNUAL,YEAR,0,0,11.8,8.5
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"COTTON - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,CA,CALIFORNIA,06,COUNTY 058,022,CENTRAL,2018,ANNUAL,APR,0,0,232.92,19.5
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT - AREA HARVESTED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,COUNTY,WI,WISCONSIN,55,COUNTY 076,189,CENTRAL,2018,ANNUAL,OCT,0,0,27.61,16.6
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"SOYBEANS - APPLICATIONS, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,SD,SOUTH DAKOTA,46,COUNTY 057,154,CENTRAL,2023,ANNUAL,JUL,0,0,13.09,18.6
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,SD,SOUTH DAKOTA,46,COUNTY 097,140,CENTRAL,2018,ANNUAL,YEAR,0,0,222.37,20.8
CENSUS,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"COTTON - APPLICATIONS, MEASURED IN LB",TOTAL,NOT SPECIFIED,COUNTY,KS,KANSAS,20,COUNTY 087,160,CENTRAL,2019,ANNUAL,YEAR,0,0,24.4,6.0
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"COTTON - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,NE,NEBRASKA,31,COUNTY 063,009,CENTRAL,2019,ANNUAL,JUL,0,0,199.58,9.7
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"COTTON - PRODUCTION, MEASURED IN BU","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,KS,KANSAS,20,COUNTY 012,197,CENTRAL,2021,ANNUAL,YEAR,0,0,186.89,22.4
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,CA,CALIFORNIA,06,COUNTY 011,090,CENTRAL,2020,ANNUAL,APR,0,0,149.92,5.8
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"SOYBEANS - TREATED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,COUNTY,KS,KANSAS,20,COUNTY 013,199,CENTRAL,2023,ANNUAL,OCT,0,0,94.8,11.0
CENSUS,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"COTTON - PRODUCTION, MEASURED IN BU","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,WI,WISCONSIN,55,COUNTY 035,033,CENTRAL,2020,ANNUAL,YEAR,0,0,228.94,20.3
CENSUS,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"CORN - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,NE,NEBRASKA,31,COUNTY 027,152,CENTRAL,2021,SEASON,APR,0,0,217.83,28.2
CENSUS,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"ALMONDS - TREATED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,OH,OHIO,39,COUNTY 089,089,CENTRAL,2019,ANNUAL,JUL,0,0,106.85,3.2
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"ALMONDS - PRODUCTION, MEASURED IN BU","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,MN,MINNESOTA,27,COUNTY 067,095,CENTRAL,2022,ANNUAL,OCT,0,0,58.32,16.0
CENSUS,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"ALMONDS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,MN,MINNESOTA,27,COUNTY 089,069,CENTRAL,2023,ANNUAL,JUL,0,0,68.51,3.4
