ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
USW0035499,20220614,TMIN,32,,,7,
USW0035499,20220614,SNWD,13,,,7,1700
USW0035499,20220614,TMAX,58,,,W,0800
USW0035499,20220614,PRCP,50,,,K,0800
USW0035499,20220615,SNWD,18,,,W,0700
USW0035499,20220615,PRCP,19,,,N,0700
USW0035499,20220615,TMIN,8,,,W,1800
USW0035499,20220615,SNOW,2,,,N,1800
USW0035499,20220619,TMAX,228,,,N,1800
USW0035499,20220619,SNWD,6,,,X,0800
USW0035499,20220619,PRCP,0,,,X,1800
USW0035499,20220623,SNOW,7,,,7,1800
USW0035499,20220623,SNWD,3,,,X,
USW0035499,20220702,TMAX,74,,,X,0700
USW0035499,20220702,TMIN,141,,,N,
USW0035499,20220702,SNOW,8,,,7,1700
USW0035499,20220713,PRCP,0,,,X,1800
USW0035499,20220713,SNWD,38,,,K,0700
USW0035499,20220718,SNWD,36,,,N,
USW0035499,20220718,TMIN,0,,,K,1800
USW0035499,20220720,PRCP,0,,,K,0700
USW0035499,20220720,SNOW,2,,,X,0800
USW0035499,20220720,TMAX,141,,,7,0700
USW0035499,20220722,TMAX,68,,,K,0700
USW0035499,20220722,PRCP,25,,,N,
USW0035499,20220722,TMIN,15,,,K,0700
USW0035499,20220808,SNWD,3,,,N,
USW0035499,20220808,PRCP,21,,,W,0700
USW0035499,20220808,TMIN,49,,,K,1700
USW0035499,20220808,SNOW,1,,,7,
USW0035499,20220820,TMIN,54,,,X,
USW0035499,20220820,SNOW,0,,,K,1800
USW0035499,20220820,PRCP,23,,,W,
USW0035499,20220822,SNWD,41,,,7,
USW0035499,20220822,TMAX,136,,,7,0700
USW0035499,20220822,TMIN,56,,,K,0700
USW0035499,20220828,PRCP,176,,,N,0700
USW0035499,20220828,SNWD,21,,,W,1800
USW0035499,20220829,SNOW,6,,,N,1700
USW0035499,20220829,SNWD,6,,,7,1700
USW0035499,20220829,TMAX,132,,,7,0800
USW0035499,20220829,TMIN,60,,,X,1800
USW0035499,20220831,PRCP,17,,,X,
USW0035499,20220831,TMAX,80,,,7,0700
USW0035499,20220831,TMIN,161,,,N,1700
USW0035499,20220901,TMAX,195,,,K,1700
USW0035499,20220901,SNWD,5,,,X,1700
USW0035499,20220901,SNOW,5,,,7,0700
USW0035499,20220911,TMAX,162,,,N,
USW0035499,20220911,SNWD,14,,,W,0800
USW0035499,20220911,TMIN,76,,,W,
USW0035499,20220927,SNWD,12,,,N,0800
USW0035499,20220927,TMIN,1,,,X,0800
USW0035499,20220927,TMAX,100,,,K,0700
USW0035499,20220927,PRCP,66,,,7,1800
USW0035499,20221010,TMIN,80,,,X,0800
USW0035499,20221010,TMAX,126,,,N,0700
USW0035499,20221010,SNOW,3,,,K,0700
USW0035499,20221010,PRCP,2,,,K,
USW0035499,20221013,SNWD,18,,,7,1700
USW0035499,20221013,SNOW,7,,,W,0800
USW0035499,20221014,PRCP,12,,,W,0700
USW0035499,20221014,SNWD,2,,,K,0800
USW0035499,20221014,TMIN,152,,,W,1800
USW0035499,20221014,TMAX,319,,,7,
USW0035499,20221018,SNWD,24,,,N,
USW0035499,20221018,SNOW,39,,,X,0700
USW0035499,20221020,PRCP,1,,,W,0700
USW0035499,20221020,TMIN,208,,,X,1800
USW0035499,20221021,PRCP,64,,,7,0800
USW0035499,20221021,SNOW,53,,,X,0800
USW0035499,20221021,TMIN,179,,,N,1800
USW0035499,20221022,SNOW,12,,,N,
USW0035499,20221022,SNWD,3,,,7,0700
USW0035499,20221022,TMIN,110,,,W,1700
USW0035499,20221024,SNWD,11,,,N,1800
USW0035499,20221024,PRCP,84,,,X,0700
USW0035499,20221024,TMAX,183,,,X,1700
USW0035499,20221024,TMIN,52,,,7,0800
USW0035499,20221031,TMIN,170,,,7,
USW0035499,20221031,SNOW,29,,,K,0700
USW0035499,20221106,SNWD,15,,,K,
USW0035499,20221106,TMAX,260,,,X,
USW0035499,20221106,PRCP,8,,,K,0700
USW0035499,20221106,SNOW,7,,,7,
USW0035499,20221108,SNOW,9,,,7,0800
USW0035499,20221108,PRCP,22,,,N,1700
USW0035499,20221110,PRCP,45,,,X,1800
USW0035499,20221110,SNOW,5,,,X,1700
USW0035499,20221110,SNWD,6,,,N,
USW0035499,20221110,TMAX,172,,,X,
USW0035499,20221111,SNWD,4,,,N,0700
USW0035499,20221111,TMIN,44,,,7,1700
USW0035499,20221115,TMIN,10,,,7,0700
USW0035499,20221115,PRCP,35,,,7,0800
USW0035499,20221120,SNOW,5,,,N,0700
USW0035499,20221120,PRCP,5,,,K,0700
USW0035499,20221201,TMAX,308,,,W,1800
USW0035499,20221201,SNOW,14,,,X,0700
USW0035499,20221203,SNWD,27,,,X,1700
USW0035499,20221203,PRCP,134,,,W,1800
USW0035499,20221203,TMIN,71,,,7,0700
USW0035499,20221208,SNOW,33,,,7,1700
USW0035499,20221208,TMAX,2,,,N,1800
USW0035499,20221212,TMIN,15,,,X,0800
USW0035499,20221212,PRCP,22,,,7,
USW0035499,20221212,SNOW,15,,,7,0800
USW0035499,20221215,PRCP,78,,,7,0700
USW0035499,20221215,SNWD,12,,,N,0700
USW0035499,20221215,SNOW,23,,,X,1800
USW0035499,20221216,PRCP,86,,,X,0700
USW0035499,20221216,TMIN,214,,,X,1700
USW0035499,20221216,SNOW,7,,,N,0700
USW0035499,20221220,TMAX,152,,,K,0800
USW0035499,20221220,TMIN,74,,,N,1700
USW0035499,20221220,PRCP,41,,,W,
USW0035499,20221220,SNWD,18,,,X,
USW0035499,20221224,TMIN,100,,,X,1800
USW0035499,20221224,PRCP,34,,,N,1800
USW0035499,20221224,TMAX,233,,,7,0700
USW0035499,20221225,PRCP,7,,,X,1800
USW0035499,20221225,SNWD,5,,,W,0800
USW0035499,20221227,TMAX,239,,,7,0700
USW0035499,20221227,SNOW,0,,,X,1700
USW0035499,20221227,PRCP,12,,,7,1700
USW0035499,20230105,SNWD,33,,,X,1800
USW0035499,20230105,SNOW,0,,,N,0700
USW0035499,20230105,PRCP,80,,,X,1700
USW0035499,20230105,TMIN,87,,,W,0700
USW0035499,20230113,SNOW,20,,,X,
USW0035499,20230113,TMIN,-30,,,W,1800
USW0035499,20230113,TMAX,327,,,K,1800
USW0035499,20230113,SNWD,9,,,K,1700
USW0035499,20230117,TMAX,336,,,K,
USW0035499,20230117,TMIN,54,,,N,1700
USW0035499,20230117,SNOW,0,,,N,
USW0035499,20230117,SNWD,39,,,X,1700
USW0035499,20230119,TMIN,104,,,7,0800
USW0035499,20230119,TMAX,335,,,X,1800
USW0035499,20230119,SNWD,69,,,X,0800
USW0035499,20230119,PRCP,7,,,N,1800
USW0035499,20230122,TMIN,-27,,,N,
USW0035499,20230122,SNWD,5,,,7,0800
USW0035499,20230122,SNOW,5,,,K,0700
USW0035499,20230215,SNOW,2,,,K,1800
USW0035499,20230215,TMIN,182,,,7,1700
USW0035499,20230215,PRCP,22,,,W,0800
USW0035499,20230225,SNWD,4,,,X,
USW0035499,20230225,TMAX,195,,,N,0700
USW0035499,20230225,TMIN,-25,,,N,0800
USW0035499,20230225,SNOW,10,,,K,1700
USW0035499,20230228,TMIN,23,,,W,1700
USW0035499,20230228,SNWD,33,,,K,1800
USW0035499,20230228,SNOW,6,,,K,0700
USW0035499,20230304,TMAX,164,,,N,0800
USW0035499,20230304,SNWD,17,,,N,
USW0035499,20230304,TMIN,-83,,,K,
USW0035499,20230304,PRCP,48,,,K,0700
USW0035499,20230317,TMIN,-12,,,W,
USW0035499,20230317,SNWD,3,,,N,1800
USW0035499,20230320,SNOW,5,,,7,0700
USW0035499,20230320,TMIN,-101,,,7,1700
USW0035499,20230320,TMAX,187,,,N,
USW0035499,20230320,PRCP,11,,,X,0700
USW0035499,20230324,TMAX,-4,,,W,0700
USW0035499,20230324,PRCP,1,,,K,0800
USW0035499,20230324,TMIN,172,,,7,0800
USW0035499,20230327,PRCP,45,,,W,0800
USW0035499,20230327,TMAX,70,,,X,1800
USW0035499,20230327,SNOW,14,,,W,0800
USW0035499,20230401,SNWD,9,,,X,0700
USW0035499,20230401,TMAX,112,,,N,1700
USW0035499,20230401,PRCP,23,,,X,0800
USW0035499,20230401,SNOW,1,,,N,0700
USW0035499,20230402,TMIN,50,,,W,0800
USW0035499,20230402,SNOW,7,,,7,1700
USW0035499,20230403,PRCP,5,,,N,
USW0035499,20230403,SNWD,22,,,W,1800
USW0035499,20230404,SNOW,1,,,K,1700
USW0035499,20230404,PRCP,15,,,N,
USW0035499,20230404,TMAX,239,,,X,0700
USW0035499,20230404,SNWD,23,,,K,1800
USW0035499,20230423,TMAX,107,,,7,1700
USW0035499,20230423,PRCP,26,,,W,1700
USW0035499,20230423,TMIN,185,,,K,0800
USW0035499,20230430,TMIN,13,,,K,0800
USW0035499,20230430,SNWD,7,,,K,1800
USW0035499,20230504,SNOW,0,,,N,1800
USW0035499,20230504,SNWD,0,,,7,1700
USW0035499,20230506,TMAX,-4,,,W,1800
USW0035499,20230506,TMIN,-7,,,N,0700
USW0035499,20230506,SNWD,13,,,N,
USW0035499,20230508,PRCP,1,,,K,
USW0035499,20230508,SNWD,9,,,N,0700
USW0035499,20230508,TMIN,23,,,N,0700
USW0035499,20230511,SNOW,14,,,W,1700
USW0035499,20230511,TMAX,116,,,7,0700
USW0035499,20230511,PRCP,23,,,X,1700
USW0035499,20230523,TMIN,-205,,,7,
USW0035499,20230523,TMAX,229,,,7,0800
USW0035499,20230529,SNOW,0,,,N,0700
USW0035499,20230529,SNWD,30,,,N,1800
USW0035499,20230529,TMIN,-66,,,7,0700
USW0035499,20230529,TMAX,96,,,W,1800
USW0035499,20230530,SNWD,14,,,W,1700
USW0035499,20230530,TMAX,93,,,K,
USW0035499,20230610,TMAX,326,,,X,
USW0035499,20230610,SNOW,60,,,7,0700
USW0035499,20230612,TMIN,-70,,,X,1800
USW0035499,20230612,TMAX,240,,,W,1700
USW0035499,20230616,SNWD,15,,,K,0800
USW0035499,20230616,SNOW,14,,,7,1700
USW0035499,20230618,SNWD,7,,,K,1700
USW0035499,20230618,SNOW,34,,,X,0700
USW0035499,20230618,TMAX,127,,,X,0700
USW0035499,20230618,TMIN,58,,,X,0800
USW0035499,20230622,PRCP,20,,,X,0800
USW0035499,20230622,TMIN,196,,,K,0700
USW0035499,20230624,SNOW,8,,,7,1700
USW0035499,20230624,TMAX,180,,,X,
USW0035499,20230701,TMIN,176,,,K,0700
USW0035499,20230701,SNWD,14,,,X,0700
USW0035499,20230701,SNOW,3,,,K,
USW0035499,20230701,TMAX,180,,,7,0800
USW0035499,20230702,PRCP,61,,,K,0700
USW0035499,20230702,SNOW,9,,,N,
USW0035499,20230712,SNWD,0,,,K,1800
USW0035499,20230712,PRCP,35,,,K,
USW0035499,20230712,TMAX,318,,,N,0800
USW0035499,20230717,TMAX,235,,,7,
USW0035499,20230717,PRCP,8,,,W,0800
USW0035499,20230717,SNWD,19,,,X,
USW0035499,20230721,TMIN,109,,,K,1800
USW0035499,20230721,PRCP,17,,,W,
USW0035499,20230721,TMAX,160,,,K,1700
USW0035499,20230721,SNWD,13,,,7,
USW0035499,20230727,PRCP,1,,,K,
USW0035499,20230727,SNOW,2,,,7,0700
USW0035499,20230805,TMIN,190,,,7,
USW0035499,20230805,SNOW,24,,,7,1700
USW0035499,20230805,TMAX,309,,,W,0700
USW0035499,20230805,PRCP,5,,,N,0800
USW0035499,20230806,TMAX,265,,,K,0800
USW0035499,20230806,TMIN,-1,,,7,
USW0035499,20230809,TMAX,113,,,K,1700
USW0035499,20230809,PRCP,9,,,K,0800
USW0035499,20230809,SNOW,15,,,X,0700
USW0035499,20230809,TMIN,58,,,X,1700
USW0035499,20230813,TMAX,251,,,W,0700
USW0035499,20230813,SNOW,2,,,X,1700
USW0035499,20230813,PRCP,21,,,X,0800
USW0035499,20230818,SNOW,19,,,W,1800
USW0035499,20230818,PRCP,28,,,K,0700
USW0035499,20230818,TMIN,-8,,,N,0700
USW0035499,20230818,SNWD,66,,,X,0700
USW0035499,20230821,SNWD,2,,,K,
USW0035499,20230821,TMIN,109,,,7,0800
USW0035499,20230821,TMAX,163,,,K,1800
USW0035499,20230829,SNWD,0,,,W,
USW0035499,20230829,SNOW,16,,,W,1800
USW0035499,20230829,TMIN,-101,,,W,1700
USW0035499,20230829,PRCP,8,,,W,
USW0035499,20230906,PRCP,2,,,X,0800
USW0035499,20230906,SNWD,50,,,W,1700
USW0035499,20230906,TMIN,2,,,W,0800
USW0035499,20230910,PRCP,6,,,K,1800
USW0035499,20230910,TMAX,92,,,K,0700
USW0035499,20230910,TMIN,-121,,,W,0800
USW0035499,20230910,SNWD,7,,,W,1800
USW0035499,20230912,PRCP,45,,,7,1800
USW0035499,20230912,TMAX,279,,,W,1700
USW0035499,20230912,TMIN,26,,,K,1800
USW0035499,20230912,SNWD,27,,,W,0700
USW0035499,20230916,TMIN,7,,,N,0800
USW0035499,20230916,SNWD,1,,,K,0700
USW0035499,20230917,PRCP,88,,,K,
USW0035499,20230917,TMIN,2,,,7,0800
USW0035499,20230921,PRCP,15,,,W,1700
USW0035499,20230921,SNOW,2,,,K,1800
USW0035499,20230922,TMAX,114,,,W,1700
USW0035499,20230922,SNOW,9,,,K,1700
USW0035499,20230922,SNWD,41,,,7,
USW0035499,20230922,TMIN,10,,,W,1700
USW0035499,20230923,PRCP,12,,,N,0700
USW0035499,20230923,SNOW,17,,,7,1700
USW0035499,20230923,TMIN,92,,,7,1800
USW0035499,20230923,TMAX,279,,,N,1700
USW0035499,20230924,TMAX,165,,,K,1800
USW0035499,20230924,TMIN,188,,,W,0800
USW0035499,20230924,SNOW,6,,,K,0800
USW0035499,20230924,PRCP,0,,,N,0800
USW0035499,20230928,SNOW,2,,,N,1700
USW0035499,20230928,TMIN,163,,,N,1700
USW0035499,20230928,SNWD,8,,,7,0800
USW0035499,20230928,PRCP,99,,,K,
USW0035499,20230929,SNOW,6,,,W,1700
USW0035499,20230929,TMAX,238,,,K,
USW0035499,20231006,SNWD,3,,,K,1700
USW0035499,20231006,SNOW,2,,,N,
USW0035499,20231008,SNOW,17,,,7,1700
USW0035499,20231008,SNWD,3,,,N,0800
USW0035499,20231008,PRCP,57,,,X,0700
USW0035499,20231010,TMIN,54,,,X,0800
USW0035499,20231010,PRCP,3,,,N,
USW0035499,20231010,SNWD,2,,,N,1700
USW0035499,20231015,PRCP,26,,,X,0800
USW0035499,20231015,SNOW,8,,,X,1800
USW0035499,20231015,SNWD,11,,,N,
USW0035499,20231015,TMIN,162,,,K,0800
USW0035499,20231016,PRCP,18,,,N,1800
USW0035499,20231016,SNOW,26,,,7,
USW0035499,20231022,SNWD,19,,,W,1800
USW0035499,20231022,TMAX,254,,,7,
USW0035499,20231022,TMIN,113,,,W,1800
USW0035499,20231023,SNOW,18,,,X,0800
USW0035499,20231023,TMAX,188,,,N,0700
USW0035499,20231023,PRCP,12,,,7,
USW0035499,20231024,TMAX,144,,,X,1700
USW0035499,20231024,PRCP,37,,,X,1700
USW0035499,20231024,TMIN,-21,,,K,0700
USW0035499,20231101,TMAX,278,,,K,1700
USW0035499,20231101,TMIN,67,,,X,1800
USW0035499,20231101,SNOW,13,,,N,
USW0035499,20231106,SNOW,2,,,X,1700
USW0035499,20231106,TMAX,114,,,N,1700
USW0035499,20231106,PRCP,39,,,N,1800
USW0035499,20231109,SNWD,3,,,7,0700
USW0035499,20231109,PRCP,12,,,7,0800
USW0035499,20231109,SNOW,20,,,N,
USW0035499,20231118,TMAX,184,,,N,
USW0035499,20231118,TMIN,127,,,7,1700
USW0035499,20231119,TMIN,32,,,X,
USW0035499,20231119,SNOW,27,,,7,0700
USW0035499,20231119,SNWD,34,,,W,1700
USW0035499,20231121,TMIN,204,,,X,
USW0035499,20231121,SNOW,0,,,X,0700
USW0035499,20231121,TMAX,185,,,W,0700
USW0035499,20231121,SNWD,0,,,N,1800
USW0035499,20231126,TMIN,28,,,W,
USW0035499,20231126,PRCP,38,,,7,1800
USW0035499,20231129,SNWD,38,,,X,1700
USW0035499,20231129,TMIN,-10,,,X,
USW0035499,20231202,TMAX,398,,,W,0800
USW0035499,20231202,SNOW,1,,,W,0800
USW0035499,20231202,TMIN,38,,,7,1700
USW0035499,20231202,SNWD,54,,,7,1800
USW0035499,20231203,TMIN,72,,,K,0800
USW0035499,20231203,SNOW,4,,,X,1800
USW0035499,20231204,TMAX,122,,,X,1700
USW0035499,20231204,SNOW,28,,,7,0700
USW0035499,20231205,TMAX,235,,,7,
USW0035499,20231205,PRCP,43,,,7,0800
USW0035499,20231209,TMAX,282,,,7,0700
USW0035499,20231209,SNWD,14,,,K,
USW0035499,20231211,TMIN,-87,,,N,1800
USW0035499,20231211,SNWD,17,,,K,0700
USW0035499,20231226,TMAX,316,,,W,1700
USW0035499,20231226,SNOW,11,,,7,0700
USW0035499,20231226,SNWD,12,,,X,
USW0041785,20200103,TMIN,39,,,K,1800
USW0041785,20200103,TMAX,304,,,K,1800
USW0041785,20200103,PRCP,56,,,X,0700
USW0041785,20200110,PRCP,122,,,X,1800
USW0041785,20200110,SNOW,2,,,W,
USW0041785,20200114,PRCP,11,,,N,0800
USW0041785,20200114,SNOW,6,,,X,0700
USW0041785,20200122,TMIN,180,,,W,
USW0041785,20200122,SNOW,6,,,X,
USW0041785,20200123,SNOW,16,,,K,
USW0041785,20200123,TMAX,289,,,X,1700
USW0041785,20200123,SNWD,2,,,K,
USW0041785,20200128,TMIN,-9,,,7,1700
USW0041785,20200128,TMAX,181,,,X,1700
USW0041785,20200128,PRCP,31,,,K,1800
USW0041785,20200128,SNWD,0,,,X,0700
USW0041785,20200129,TMIN,10,,,K,0800
USW0041785,20200129,PRCP,33,,,7,0800
USW0041785,20200204,PRCP,35,,,X,1800
USW0041785,20200204,TMAX,199,,,K,1800
USW0041785,20200204,SNOW,0,,,N,
USW0041785,20200212,TMAX,96,,,N,0800
USW0041785,20200212,TMIN,-48,,,K,0700
USW0041785,20200214,SNWD,8,,,K,0700
USW0041785,20200214,SNOW,25,,,W,1700
USW0041785,20200215,TMAX,116,,,K,0800
USW0041785,20200215,SNWD,16,,,X,0700
USW0041785,20200215,PRCP,17,,,K,
USW0041785,20200220,TMAX,104,,,7,1800
USW0041785,20200220,TMIN,156,,,N,
USW0041785,20200220,SNOW,2,,,K,0700
USW0041785,20200304,PRCP,37,,,N,1800
USW0041785,20200304,TMAX,221,,,7,1700
USW0041785,20200304,SNOW,33,,,7,
USW0041785,20200307,PRCP,105,,,X,1800
USW0041785,20200307,TMAX,265,,,K,0700
USW0041785,20200307,SNOW,7,,,K,0700
USW0041785,20200311,SNOW,3,,,K,0800
USW0041785,20200311,TMAX,172,,,N,
USW0041785,20200312,PRCP,1,,,W,0800
USW0041785,20200312,TMIN,-16,,,W,0800
USW0041785,20200312,TMAX,143,,,K,1700
USW0041785,20200314,SNWD,5,,,K,1800
USW0041785,20200314,TMAX,253,,,X,0700
USW0041785,20200314,PRCP,7,,,N,1800
USW0041785,20200330,TMIN,89,,,W,0800
USW0041785,20200330,SNWD,12,,,W,1700
USW0041785,20200403,TMAX,142,,,W,
USW0041785,20200403,PRCP,0,,,X,0700
USW0041785,20200407,TMAX,205,,,X,
USW0041785,20200407,PRCP,7,,,N,1800
USW0041785,20200417,PRCP,0,,,7,0800
USW0041785,20200417,SNOW,3,,,N,0800
USW0041785,20200417,TMAX,101,,,N,
USW0041785,20200418,SNWD,10,,,K,0700
USW0041785,20200418,SNOW,2,,,X,0800
USW0041785,20200418,TMAX,255,,,N,1700
USW0041785,20200419,SNOW,2,,,X,0800
USW0041785,20200419,SNWD,15,,,K,1700
USW0041785,20200420,SNWD,8,,,K,0700
USW0041785,20200420,PRCP,1,,,X,0800
USW0041785,20200420,TMIN,279,,,W,0800
USW0041785,20200420,TMAX,131,,,N,
USW0041785,20200509,TMAX,193,,,7,1800
USW0041785,20200509,PRCP,38,,,N,
USW0041785,20200509,TMIN,131,,,X,0800
USW0041785,20200510,TMAX,130,,,W,0800
USW0041785,20200510,PRCP,2,,,W,1700
USW0041785,20200510,SNOW,5,,,K,
USW0041785,20200522,TMAX,215,,,N,0800
USW0041785,20200522,PRCP,27,,,X,0800
USW0041785,20200522,TMIN,-68,,,7,1800
USW0041785,20200523,SNWD,18,,,K,
USW0041785,20200523,TMIN,-5,,,W,0800
USW0041785,20200523,SNOW,42,,,7,1800
USW0041785,20200603,SNOW,9,,,W,0700
USW0041785,20200603,TMIN,19,,,X,1700
USW0041785,20200603,TMAX,109,,,W,
USW0041785,20200603,PRCP,1,,,K,0700
USW0041785,20200606,PRCP,1,,,7,0700
USW0041785,20200606,TMAX,168,,,X,0800
USW0041785,20200606,TMIN,-12,,,7,
USW0041785,20200610,SNWD,7,,,K,1700
USW0041785,20200610,PRCP,54,,,7,0800
USW0041785,20200610,SNOW,6,,,K,
USW0041785,20200627,SNOW,1,,,K,0700
USW0041785,20200627,TMIN,-41,,,W,0700
USW0041785,20200707,TMAX,310,,,7,0800
USW0041785,20200707,SNWD,3,,,W,
USW0041785,20200707,TMIN,157,,,7,0800
USW0041785,20200707,PRCP,7,,,X,1700
USW0041785,20200714,SNWD,24,,,7,1700
USW0041785,20200714,SNOW,9,,,K,0800
USW0041785,20200714,PRCP,98,,,X,
USW0041785,20200714,TMIN,49,,,K,
USW0041785,20200718,SNWD,40,,,K,0800
USW0041785,20200718,TMIN,-31,,,K,1700
USW0041785,20200718,PRCP,35,,,W,1800
USW0041785,20200718,SNOW,2,,,7,0800
USW0041785,20200719,SNOW,12,,,K,
USW0041785,20200719,TMIN,134,,,W,1700
USW0041785,20200719,TMAX,142,,,K,1800
USW0041785,20200722,PRCP,7,,,X,
USW0041785,20200722,SNOW,31,,,X,1700
USW0041785,20200726,TMIN,69,,,X,1800
USW0041785,20200726,PRCP,8,,,K,1700
USW0041785,20200729,SNOW,6,,,X,1700
USW0041785,20200729,TMIN,41,,,N,1700
USW0041785,20200731,SNWD,36,,,7,0800
USW0041785,20200731,SNOW,5,,,7,1700
USW0041785,20200731,PRCP,29,,,N,
USW0041785,20200803,SNWD,47,,,X,1800
USW0041785,20200803,TMAX,115,,,K,1800
USW0041785,20200803,SNOW,0,,,7,0700
USW0041785,20200809,SNOW,18,,,K,0700
USW0041785,20200809,TMIN,-41,,,X,0700
USW0041785,20200815,SNWD,9,,,W,0800
USW0041785,20200815,TMAX,184,,,N,1700
USW0041785,20200815,SNOW,6,,,7,1700
USW0041785,20200830,SNOW,5,,,X,0700
USW0041785,20200830,SNWD,17,,,X,0800
USW0041785,20200830,TMIN,4,,,N,
USW0041785,20200831,SNOW,18,,,N,1800
USW0041785,20200831,TMAX,56,,,7,0800
USW0041785,20200901,SNOW,20,,,K,0800
USW0041785,20200901,SNWD,3,,,K,0700
USW0041785,20200901,PRCP,33,,,X,0800
USW0041785,20200905,PRCP,6,,,N,0800
USW0041785,20200905,TMAX,262,,,N,1700
USW0041785,20200905,SNOW,8,,,X,1800
USW0041785,20200907,TMIN,55,,,X,
USW0041785,20200907,PRCP,4,,,W,1800
USW0041785,20200907,SNOW,4,,,K,
USW0041785,20200908,SNWD,11,,,X,1700
USW0041785,20200908,TMAX,194,,,7,
USW0041785,20200908,TMIN,-54,,,X,0800
USW0041785,20200918,TMAX,249,,,W,1800
USW0041785,20200918,TMIN,110,,,W,1700
USW0041785,20200918,SNOW,28,,,N,1800
USW0041785,20200927,PRCP,12,,,7,0800
USW0041785,20200927,TMIN,34,,,K,1700
USW0041785,20201003,SNOW,2,,,7,0800
USW0041785,20201003,TMIN,-2,,,N,
USW0041785,20201003,SNWD,103,,,K,1800
USW0041785,20201003,PRCP,114,,,W,0800
USW0041785,20201006,SNOW,9,,,N,0800
USW0041785,20201006,TMIN,96,,,K,
USW0041785,20201009,SNOW,9,,,7,
USW0041785,20201009,TMIN,114,,,7,0800
USW0041785,20201009,PRCP,25,,,W,0800
USW0041785,20201014,SNOW,12,,,7,
USW0041785,20201014,TMIN,166,,,X,0800
USW0041785,20201014,TMAX,140,,,N,0800
USW0041785,20201014,PRCP,28,,,7,0700
USW0041785,20201021,SNOW,12,,,N,0700
USW0041785,20201021,TMAX,181,,,K,
USW0041785,20201021,SNWD,3,,,K,0800
USW0041785,20201021,PRCP,7,,,K,1800
USW0041785,20201024,TMIN,-13,,,7,
USW0041785,20201024,PRCP,43,,,X,0700
USW0041785,20201030,TMAX,300,,,X,
USW0041785,20201030,SNWD,9,,,7,1700
USW0041785,20201030,TMIN,22,,,W,1800
USW0041785,20201031,SNWD,44,,,W,0700
USW0041785,20201031,SNOW,13,,,N,0700
USW0041785,20201101,PRCP,56,,,K,
USW0041785,20201101,SNWD,39,,,N,
USW0041785,20201101,TMAX,202,,,W,1800
USW0041785,20201107,SNOW,17,,,N,1800
USW0041785,20201107,SNWD,8,,,K,1700
USW0041785,20201107,TMIN,166,,,7,0700
USW0041785,20201107,TMAX,233,,,K,
USW0041785,20201110,SNOW,14,,,X,1700
USW0041785,20201110,PRCP,9,,,K,0700
USW0041785,20201110,TMIN,108,,,N,0700
USW0041785,20201110,TMAX,80,,,W,1700
USW0041785,20201111,PRCP,117,,,N,1800
USW0041785,20201111,TMIN,82,,,X,1800
USW0041785,20201111,SNWD,8,,,N,0700
USW0041785,20201119,TMIN,49,,,X,0700
USW0041785,20201119,SNOW,1,,,W,0700
USW0041785,20201119,TMAX,212,,,X,0700
USW0041785,20201119,SNWD,10,,,W,0800
USW0041785,20201123,SNWD,59,,,N,
USW0041785,20201123,SNOW,0,,,W,0700
USW0041785,20201126,TMIN,88,,,K,0700
USW0041785,20201126,PRCP,15,,,K,1700
USW0041785,20201126,SNWD,107,,,K,0800
USW0041785,20201127,SNOW,0,,,N,1800
USW0041785,20201127,TMIN,24,,,X,0700
USW0041785,20201202,TMAX,303,,,X,1700
USW0041785,20201202,TMIN,49,,,W,1700
USW0041785,20201203,TMIN,-34,,,K,0800
USW0041785,20201203,PRCP,0,,,K,0800
USW0041785,20201203,SNOW,4,,,7,0800
USW0041785,20201203,SNWD,31,,,W,1700
USW0041785,20201205,TMAX,90,,,K,1700
USW0041785,20201205,TMIN,12,,,7,
USW0041785,20201205,SNOW,6,,,7,1700
USW0041785,20201207,SNWD,5,,,W,0700
USW0041785,20201207,TMAX,263,,,K,0800
USW0041785,20201207,PRCP,93,,,K,0800
USW0041785,20201213,SNOW,1,,,W,1800
USW0041785,20201213,TMAX,56,,,W,1800
USW0041785,20201217,TMIN,68,,,W,
USW0041785,20201217,SNOW,18,,,W,0800
USW0041785,20201227,TMAX,325,,,K,1800
USW0041785,20201227,PRCP,46,,,K,
USW0041785,20210106,SNWD,1,,,K,0700
USW0041785,20210106,SNOW,10,,,7,0700
USW0041785,20210117,TMIN,59,,,7,0700
USW0041785,20210117,PRCP,14,,,7,0700
USW0041785,20210117,SNOW,5,,,K,0700
USW0041785,20210117,TMAX,262,,,W,1700
USW0041785,20210120,PRCP,1,,,N,1800
USW0041785,20210120,TMAX,82,,,7,0800
USW0041785,20210206,SNWD,12,,,K,1700
USW0041785,20210206,TMIN,45,,,X,1800
USW0041785,20210207,SNOW,5,,,7,1700
USW0041785,20210207,TMIN,94,,,K,
USW0041785,20210207,SNWD,11,,,W,0800
USW0041785,20210210,SNWD,31,,,X,1800
USW0041785,20210210,SNOW,2,,,N,0700
USW0041785,20210210,TMAX,168,,,K,0800
USW0041785,20210210,TMIN,-71,,,W,0800
USW0041785,20210213,SNOW,7,,,W,0700
USW0041785,20210213,SNWD,24,,,W,1700
USW0041785,20210216,SNOW,15,,,K,1700
USW0041785,20210216,TMAX,393,,,X,1700
USW0041785,20210216,SNWD,9,,,N,0800
