h3_index,year,month,obs_count,total_pollinators,species_richness,PRCP,SNOW,SNWD,TMAX,TMIN,avg_crop_val,merged_abstracts,image_path
86489886fffffff,2022,5,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,Residues of organophosphate found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 22% of tested fields. Field trials in Eastern Seaboard show that integrated pest management reduces Bombus impatiens mortality by 47% compared to conventional glyphosate application schedules. Urban gardens in Eastern Seaboard provide crucial refuge for Bombus impatiens amidst surrounding agricultural monocultures. Species richness was 269x higher in garden plots. Field trials in Great Plains show that integrated pest management reduces Bombus impatiens mortality by 53% compared to conventional organophosphate application schedules. Residues of thiamethoxam found in pollen samples correlate with increased mortality in Megachile rotundata. Lethal dose thresholds were exceeded in 23% of tested fields. Long-term monitoring of Megachile rotundata populations in Pacific Northwest reveals significant population declines linked to thiamethoxam application rates. We recommend immediate policy intervention.,0
86489a40fffffff,2020,6,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,This study evaluates the impact of thiamethoxam exposure on Megachile rotundata colonies across Pacific Northwest. Results indicate a 46% decline in colony health metrics over the study period. Long-term monitoring of Apis mellifera populations in Southern US reveals significant population declines linked to clothianidin application rates. We recommend immediate policy intervention.,0
86489a62fffffff,2023,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,Urban gardens in Great Plains provide crucial refuge for Megachile rotundata amidst surrounding agricultural monocultures. Species richness was 170x higher in garden plots. Urban gardens in Pacific Northwest provide crucial refuge for Bombus terrestris amidst surrounding agricultural monocultures. Species richness was 407x higher in garden plots. Habitat fragmentation in Central Valley CA leads to reduced genetic diversity in native Osmia lignaria populations. We analyzed 154 sampling sites over 17 years.,0
86489aaafffffff,2020,7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,This study evaluates the impact of clothianidin exposure on native bumblebee colonies across Great Plains. Results indicate a 35% decline in colony health metrics over the study period. Habitat fragmentation in Southern US leads to reduced genetic diversity in native native bumblebee populations. We analyzed 280 sampling sites over 16 years.,0
86489b04fffffff,2022,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,A meta-analysis of 316 studies spanning 14 years demonstrates that clothianidin negatively affects Bombus terrestris foraging behavior and navigation abilities. Long-term monitoring of native bumblebee populations in Pacific Northwest reveals significant population declines linked to imidacloprid application rates. We recommend immediate policy intervention. Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 22% compared to conventional glyphosate application schedules.,0
86489c2b7ffffff,2023,5,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
86489c427ffffff,2021,9,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,"This study evaluates the impact of thiamethoxam exposure on Bombus terrestris colonies across Midwest US. Results indicate a 44% decline in colony health metrics over the study period. Urban gardens in Southern US provide crucial refuge for Bombus terrestris amidst surrounding agricultural monocultures. Species richness was 299x higher in garden plots. Urban gardens in Great Plains provide crucial refuge for native bumblebee amidst surrounding agricultural monocultures. Species richness was 129x higher in garden plots. Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting native bumblebee pollination networks. Mean bloom date advanced by 11 days per decade.",0
86489c68fffffff,2022,11,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,Residues of thiamethoxam found in pollen samples correlate with increased mortality in Apis mellifera. Lethal dose thresholds were exceeded in 13% of tested fields.,0
86489c8d7ffffff,2021,1,1,50,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Midwest US, disrupting Bombus terrestris pollination networks. Mean bloom date advanced by 11 days per decade. Residues of organophosphate found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 41% of tested fields. This study evaluates the impact of neonicotinoid exposure on Bombus terrestris colonies across Eastern Seaboard. Results indicate a 20% decline in colony health metrics over the study period. Residues of glyphosate found in pollen samples correlate with increased mortality in Bombus terrestris. Lethal dose thresholds were exceeded in 5% of tested fields. Urban gardens in Central Valley CA provide crucial refuge for Apis mellifera amidst surrounding agricultural monocultures. Species richness was 280x higher in garden plots.",0
86489d96fffffff,2023,9,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,This study evaluates the impact of clothianidin exposure on Bombus impatiens colonies across Midwest US. Results indicate a 20% decline in colony health metrics over the study period. Field trials in Midwest US show that integrated pest management reduces Apis mellifera mortality by 21% compared to conventional organophosphate application schedules. Field trials in Southern US show that integrated pest management reduces Bombus terrestris mortality by 35% compared to conventional organophosphate application schedules.,0
86489db97ffffff,2023,11,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Habitat fragmentation in Southern US leads to reduced genetic diversity in native native bumblebee populations. We analyzed 368 sampling sites over 13 years. Residues of thiamethoxam found in pollen samples correlate with increased mortality in Megachile rotundata. Lethal dose thresholds were exceeded in 57% of tested fields. Residues of imidacloprid found in pollen samples correlate with increased mortality in Bombus terrestris. Lethal dose thresholds were exceeded in 35% of tested fields. Habitat fragmentation in Central Valley CA leads to reduced genetic diversity in native Osmia lignaria populations. We analyzed 284 sampling sites over 12 years.,0
86489dcd7ffffff,2022,12,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,Long-term monitoring of Osmia lignaria populations in Eastern Seaboard reveals significant population declines linked to thiamethoxam application rates. We recommend immediate policy intervention. Urban gardens in Great Plains provide crucial refuge for Bombus terrestris amidst surrounding agricultural monocultures. Species richness was 406x higher in garden plots. Residues of glyphosate found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 52% of tested fields. Habitat fragmentation in Pacific Northwest leads to reduced genetic diversity in native Bombus impatiens populations. We analyzed 367 sampling sites over 16 years.,0
86489e2efffffff,2021,8,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,"Urban gardens in Central Valley CA provide crucial refuge for native bumblebee amidst surrounding agricultural monocultures. Species richness was 305x higher in garden plots. This study evaluates the impact of glyphosate exposure on Bombus terrestris colonies across Pacific Northwest. Results indicate a 43% decline in colony health metrics over the study period. A meta-analysis of 52 studies spanning 8 years demonstrates that glyphosate negatively affects native bumblebee foraging behavior and navigation abilities. Habitat fragmentation in Southern US leads to reduced genetic diversity in native Osmia lignaria populations. We analyzed 40 sampling sites over 13 years. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting native bumblebee pollination networks. Mean bloom date advanced by 2 days per decade.",0
8648a138fffffff,2023,2,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,"Long-term monitoring of Megachile rotundata populations in Central Valley CA reveals significant population declines linked to organophosphate application rates. We recommend immediate policy intervention. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Bombus terrestris pollination networks. Mean bloom date advanced by 4 days per decade. Habitat fragmentation in Midwest US leads to reduced genetic diversity in native Megachile rotundata populations. We analyzed 142 sampling sites over 12 years. Climate change shifts the phenology of flowering plants in Eastern Seaboard, disrupting native bumblebee pollination networks. Mean bloom date advanced by 8 days per decade. Urban gardens in Great Plains provide crucial refuge for Osmia lignaria amidst surrounding agricultural monocultures. Species richness was 405x higher in garden plots. A meta-analysis of 280 studies spanning 14 years demonstrates that clothianidin negatively affects native bumblebee foraging behavior and navigation abilities. Urban gardens in Great Plains provide crucial refuge for Bombus impatiens amidst surrounding agricultural monocultures. Species richness was 210x higher in garden plots.",0
8648a146fffffff,2023,8,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,"A meta-analysis of 137 studies spanning 17 years demonstrates that neonicotinoid negatively affects Osmia lignaria foraging behavior and navigation abilities. Climate change shifts the phenology of flowering plants in Great Plains, disrupting Megachile rotundata pollination networks. Mean bloom date advanced by 10 days per decade. Field trials in Midwest US show that integrated pest management reduces Megachile rotundata mortality by 56% compared to conventional clothianidin application schedules. This study evaluates the impact of imidacloprid exposure on Megachile rotundata colonies across Midwest US. Results indicate a 40% decline in colony health metrics over the study period.",0
